name,region,indicator,month,value
Lubuli,Lubombo,smap,Jan 26,0.243
Lubuli,Lubombo,smap,Feb 26,0.243
Lubuli,Lubombo,smap,Mar 26,0.243
Lubuli,Lubombo,smap,Apr 26,0.246
Lubuli,Lubombo,smap,May 26,0.076
Lubuli,Lubombo,precip_station,Jun 25,5.758
Lubuli,Lubombo,precip_station,Jul 25,5.746
Lubuli,Lubombo,precip_station,Aug 25,5.733
Lubuli,Lubombo,precip_station,Sep 25,5.721
Lubuli,Lubombo,precip_station,Oct 25,5.709
Lubuli,Lubombo,precip_station,Nov 25,36.425
Lubuli,Lubombo,precip_station,Dec 25,36.385
Lubuli,Lubombo,precip_station,Jan 26,36.344
Lubuli,Lubombo,precip_station,Feb 26,36.304
Lubuli,Lubombo,precip_station,Mar 26,36.264
Lubuli,Lubombo,precip_station,Apr 26,44.651
Lubuli,Lubombo,precip_station,May 26,8.205
Lubuli,Lubombo,tmax,Jun 25,33.5
Lubuli,Lubombo,tmax,Jul 25,33.502
Lubuli,Lubombo,tmax,Aug 25,33.504
Lubuli,Lubombo,tmax,Sep 25,33.506
Lubuli,Lubombo,tmax,Oct 25,33.508
Lubuli,Lubombo,tmax,Nov 25,28.51
Lubuli,Lubombo,tmax,Dec 25,28.512
Lubuli,Lubombo,tmax,Jan 26,28.514
Lubuli,Lubombo,tmax,Feb 26,28.516
Lubuli,Lubombo,tmax,Mar 26,28.518
Lubuli,Lubombo,tmax,Apr 26,28.034
Lubuli,Lubombo,tmax,May 26,33.032
Lubuli,Lubombo,tmin,Jun 25,11.764
Lubuli,Lubombo,tmin,Jul 25,11.766
Lubuli,Lubombo,tmin,Aug 25,11.768
Lubuli,Lubombo,tmin,Sep 25,11.77
Lubuli,Lubombo,tmin,Oct 25,11.772
Lubuli,Lubombo,tmin,Nov 25,16.774
Lubuli,Lubombo,tmin,Dec 25,16.776
Lubuli,Lubombo,tmin,Jan 26,16.778
Lubuli,Lubombo,tmin,Feb 26,16.78
Lubuli,Lubombo,tmin,Mar 26,16.782
Lubuli,Lubombo,tmin,Apr 26,16.322
Lubuli,Lubombo,tmin,May 26,11.32
Lubuli,Lubombo,spi3,Jun 25,0.162
Lubuli,Lubombo,spi3,Jul 25,0.054
Lubuli,Lubombo,spi3,Aug 25,-0.055
Lubuli,Lubombo,spi3,Sep 25,-0.163
Lubuli,Lubombo,spi3,Oct 25,-0.272
Lubuli,Lubombo,spi3,Nov 25,-0.38
Lubuli,Lubombo,spi3,Dec 25,-0.489
Lubuli,Lubombo,spi3,Jan 26,-0.598
Lubuli,Lubombo,spi3,Feb 26,-0.706
Lubuli,Lubombo,spi3,Mar 26,-0.815
Lubuli,Lubombo,spi3,Apr 26,-1.07
Lubuli,Lubombo,spi3,May 26,-1.179
Lubuli,Lubombo,iks_submissions,Jun 25,7
Lubuli,Lubombo,iks_submissions,Jul 25,7
Lubuli,Lubombo,iks_submissions,Aug 25,8
Lubuli,Lubombo,iks_submissions,Sep 25,8
Lubuli,Lubombo,iks_submissions,Oct 25,9
Lubuli,Lubombo,iks_submissions,Nov 25,9
Lubuli,Lubombo,iks_submissions,Dec 25,10
Lubuli,Lubombo,iks_submissions,Jan 26,10
Lubuli,Lubombo,iks_submissions,Feb 26,11
Lubuli,Lubombo,iks_submissions,Mar 26,11
Lubuli,Lubombo,iks_submissions,Apr 26,13
Lubuli,Lubombo,iks_submissions,May 26,14
Lubuli,Lubombo,iks_drought,Jun 25,6
Lubuli,Lubombo,iks_drought,Jul 25,6
Lubuli,Lubombo,iks_drought,Aug 25,7
Lubuli,Lubombo,iks_drought,Sep 25,7
Lubuli,Lubombo,iks_drought,Oct 25,7
Lubuli,Lubombo,iks_drought,Nov 25,8
Lubuli,Lubombo,iks_drought,Dec 25,8
Lubuli,Lubombo,iks_drought,Jan 26,8
Lubuli,Lubombo,iks_drought,Feb 26,9
Lubuli,Lubombo,iks_drought,Mar 26,9
Lubuli,Lubombo,iks_drought,Apr 26,10
Lubuli,Lubombo,iks_drought,May 26,10
Gege,Shiselweni,chirps,Jun 25,9.932
Gege,Shiselweni,chirps,Jul 25,9.946
Gege,Shiselweni,chirps,Aug 25,9.96
Gege,Shiselweni,chirps,Sep 25,9.974
Gege,Shiselweni,chirps,Oct 25,9.988
Gege,Shiselweni,chirps,Nov 25,48.72
Gege,Shiselweni,chirps,Dec 25,48.76
Gege,Shiselweni,chirps,Jan 26,48.8
Gege,Shiselweni,chirps,Feb 26,48.84
Gege,Shiselweni,chirps,Mar 26,48.88
Gege,Shiselweni,chirps,Apr 26,59.84
Gege,Shiselweni,chirps,May 26,13.88
Gege,Shiselweni,ndvi,Jun 25,0.212
Gege,Shiselweni,ndvi,Jul 25,0.212
Gege,Shiselweni,ndvi,Aug 25,0.212
Gege,Shiselweni,ndvi,Sep 25,0.213
Gege,Shiselweni,ndvi,Oct 25,0.213
Gege,Shiselweni,ndvi,Nov 25,0.453
Gege,Shiselweni,ndvi,Dec 25,0.453
Gege,Shiselweni,ndvi,Jan 26,0.453
Gege,Shiselweni,ndvi,Feb 26,0.453
Gege,Shiselweni,ndvi,Mar 26,0.453
Gege,Shiselweni,ndvi,Apr 26,0.454
Gege,Shiselweni,ndvi,May 26,0.214
Gege,Shiselweni,lst,Jun 25,32.844
Gege,Shiselweni,lst,Jul 25,32.847
Gege,Shiselweni,lst,Aug 25,32.85
Gege,Shiselweni,lst,Sep 25,32.853
Gege,Shiselweni,lst,Oct 25,32.856
Gege,Shiselweni,lst,Nov 25,26.859
Gege,Shiselweni,lst,Dec 25,26.862
Gege,Shiselweni,lst,Jan 26,26.865
Gege,Shiselweni,lst,Feb 26,26.868
Gege,Shiselweni,lst,Mar 26,26.871
Gege,Shiselweni,lst,Apr 26,25.527
Gege,Shiselweni,lst,May 26,31.53
Gege,Shiselweni,smap,Jun 25,0.062
Gege,Shiselweni,smap,Jul 25,0.062
Gege,Shiselweni,smap,Aug 25,0.062
Gege,Shiselweni,smap,Sep 25,0.062
Gege,Shiselweni,smap,Oct 25,0.062
Gege,Shiselweni,smap,Nov 25,0.232
Gege,Shiselweni,smap,Dec 25,0.232
Gege,Shiselweni,smap,Jan 26,0.232
Gege,Shiselweni,smap,Feb 26,0.232
Gege,Shiselweni,smap,Mar 26,0.233
Gege,Shiselweni,smap,Apr 26,0.253
Gege,Shiselweni,smap,May 26,0.083
Gege,Shiselweni,precip_station,Jun 25,15.958
Gege,Shiselweni,precip_station,Jul 25,15.942
Gege,Shiselweni,precip_station,Aug 25,15.925
Gege,Shiselweni,precip_station,Sep 25,15.908
Gege,Shiselweni,precip_station,Oct 25,15.892
Gege,Shiselweni,precip_station,Nov 25,64.244
Gege,Shiselweni,precip_station,Dec 25,64.193
Gege,Shiselweni,precip_station,Jan 26,64.142
Gege,Shiselweni,precip_station,Feb 26,64.091
Gege,Shiselweni,precip_station,Mar 26,64.04
Gege,Shiselweni,precip_station,Apr 26,36.067
Gege,Shiselweni,precip_station,May 26,6.884
Gege,Shiselweni,tmax,Jun 25,34.214
Gege,Shiselweni,tmax,Jul 25,34.216
Gege,Shiselweni,tmax,Aug 25,34.218
Gege,Shiselweni,tmax,Sep 25,34.22
Gege,Shiselweni,tmax,Oct 25,34.222
Gege,Shiselweni,tmax,Nov 25,29.224
Gege,Shiselweni,tmax,Dec 25,29.226
Gege,Shiselweni,tmax,Jan 26,29.228
Gege,Shiselweni,tmax,Feb 26,29.23
Gege,Shiselweni,tmax,Mar 26,29.232
Gege,Shiselweni,tmax,Apr 26,29.472
Gege,Shiselweni,tmax,May 26,34.47
Gege,Shiselweni,tmin,Jun 25,11.978
Gege,Shiselweni,tmin,Jul 25,11.98
Gege,Shiselweni,tmin,Aug 25,11.982
Gege,Shiselweni,tmin,Sep 25,11.984
Gege,Shiselweni,tmin,Oct 25,11.986
Gege,Shiselweni,tmin,Nov 25,16.988
Gege,Shiselweni,tmin,Dec 25,16.99
Gege,Shiselweni,tmin,Jan 26,16.992
Gege,Shiselweni,tmin,Feb 26,16.994
Gege,Shiselweni,tmin,Mar 26,16.996
Gege,Shiselweni,tmin,Apr 26,15.26
Gege,Shiselweni,tmin,May 26,10.258
Gege,Shiselweni,spi3,Jun 25,0.216
Gege,Shiselweni,spi3,Jul 25,0.071
Gege,Shiselweni,spi3,Aug 25,-0.074
Gege,Shiselweni,spi3,Sep 25,-0.219
Gege,Shiselweni,spi3,Oct 25,-0.364
Gege,Shiselweni,spi3,Nov 25,-0.509
Gege,Shiselweni,spi3,Dec 25,-0.654
Gege,Shiselweni,spi3,Jan 26,-0.799
Gege,Shiselweni,spi3,Feb 26,-0.944
Gege,Shiselweni,spi3,Mar 26,-1.089
Gege,Shiselweni,spi3,Apr 26,-1.699
Gege,Shiselweni,spi3,May 26,-1.845
Gege,Shiselweni,iks_submissions,Jun 25,9
Gege,Shiselweni,iks_submissions,Jul 25,10
Gege,Shiselweni,iks_submissions,Aug 25,10
Gege,Shiselweni,iks_submissions,Sep 25,11
Gege,Shiselweni,iks_submissions,Oct 25,11
Gege,Shiselweni,iks_submissions,Nov 25,12
Gege,Shiselweni,iks_submissions,Dec 25,12
Gege,Shiselweni,iks_submissions,Jan 26,13
Gege,Shiselweni,iks_submissions,Feb 26,13
Gege,Shiselweni,iks_submissions,Mar 26,14
Gege,Shiselweni,iks_submissions,Apr 26,13
Gege,Shiselweni,iks_submissions,May 26,13
Gege,Shiselweni,iks_drought,Jun 25,7
Gege,Shiselweni,iks_drought,Jul 25,7
Gege,Shiselweni,iks_drought,Aug 25,8
Gege,Shiselweni,iks_drought,Sep 25,8
Gege,Shiselweni,iks_drought,Oct 25,8
Gege,Shiselweni,iks_drought,Nov 25,9
Gege,Shiselweni,iks_drought,Dec 25,9
Gege,Shiselweni,iks_drought,Jan 26,9
Gege,Shiselweni,iks_drought,Feb 26,10
Gege,Shiselweni,iks_drought,Mar 26,10
Gege,Shiselweni,iks_drought,Apr 26,13
Gege,Shiselweni,iks_drought,May 26,13
Ngudzeni,Shiselweni,chirps,Jun 25,12.46
Ngudzeni,Shiselweni,chirps,Jul 25,12.474
Ngudzeni,Shiselweni,chirps,Aug 25,12.488
Ngudzeni,Shiselweni,chirps,Sep 25,12.502
Ngudzeni,Shiselweni,chirps,Oct 25,12.516
Ngudzeni,Shiselweni,chirps,Nov 25,61.8
Ngudzeni,Shiselweni,chirps,Dec 25,61.84
Ngudzeni,Shiselweni,chirps,Jan 26,61.88
Ngudzeni,Shiselweni,chirps,Feb 26,61.92
Ngudzeni,Shiselweni,chirps,Mar 26,61.96
Ngudzeni,Shiselweni,chirps,Apr 26,46.28
Ngudzeni,Shiselweni,chirps,May 26,7.112
Ngudzeni,Shiselweni,ndvi,Jun 25,0.272
Ngudzeni,Shiselweni,ndvi,Jul 25,0.272
Ngudzeni,Shiselweni,ndvi,Aug 25,0.272
Ngudzeni,Shiselweni,ndvi,Sep 25,0.272
Ngudzeni,Shiselweni,ndvi,Oct 25,0.272
Ngudzeni,Shiselweni,ndvi,Nov 25,0.512
Ngudzeni,Shiselweni,ndvi,Dec 25,0.512
Ngudzeni,Shiselweni,ndvi,Jan 26,0.512
Ngudzeni,Shiselweni,ndvi,Feb 26,0.511
Ngudzeni,Shiselweni,ndvi,Mar 26,0.511
Ngudzeni,Shiselweni,ndvi,Apr 26,0.499
Ngudzeni,Shiselweni,ndvi,May 26,0.259
Ngudzeni,Shiselweni,lst,Jun 25,31.968
Ngudzeni,Shiselweni,lst,Jul 25,31.971
Ngudzeni,Shiselweni,lst,Aug 25,31.974
Ngudzeni,Shiselweni,lst,Sep 25,31.977
Ngudzeni,Shiselweni,lst,Oct 25,31.98
Ngudzeni,Shiselweni,lst,Nov 25,25.983
Ngudzeni,Shiselweni,lst,Dec 25,25.986
Ngudzeni,Shiselweni,lst,Jan 26,25.989
Ngudzeni,Shiselweni,lst,Feb 26,25.992
Ngudzeni,Shiselweni,lst,Mar 26,25.995
Ngudzeni,Shiselweni,lst,Apr 26,25.005
Ngudzeni,Shiselweni,lst,May 26,31.002
Ngudzeni,Shiselweni,smap,Jun 25,0.058
Ngudzeni,Shiselweni,smap,Jul 25,0.058
Ngudzeni,Shiselweni,smap,Aug 25,0.058
Ngudzeni,Shiselweni,smap,Sep 25,0.058
Ngudzeni,Shiselweni,smap,Oct 25,0.058
Ngudzeni,Shiselweni,smap,Nov 25,0.228
Ngudzeni,Shiselweni,smap,Dec 25,0.228
Ngudzeni,Shiselweni,smap,Jan 26,0.228
Ngudzeni,Shiselweni,smap,Feb 26,0.228
Ngudzeni,Shiselweni,smap,Mar 26,0.228
Ngudzeni,Shiselweni,smap,Apr 26,0.232
Ngudzeni,Shiselweni,smap,May 26,0.062
Ngudzeni,Shiselweni,precip_station,Jun 25,14.728
Ngudzeni,Shiselweni,precip_station,Jul 25,14.744
Ngudzeni,Shiselweni,precip_station,Aug 25,14.76
Ngudzeni,Shiselweni,precip_station,Sep 25,14.776
Ngudzeni,Shiselweni,precip_station,Oct 25,14.792
Ngudzeni,Shiselweni,precip_station,Nov 25,65.811
Ngudzeni,Shiselweni,precip_station,Dec 25,65.862
Ngudzeni,Shiselweni,precip_station,Jan 26,65.913
Ngudzeni,Shiselweni,precip_station,Feb 26,65.963
Ngudzeni,Shiselweni,precip_station,Mar 26,66.014
Ngudzeni,Shiselweni,precip_station,Apr 26,37.114
Ngudzeni,Shiselweni,precip_station,May 26,5.919
Ngudzeni,Shiselweni,tmax,Jun 25,34.174
Ngudzeni,Shiselweni,tmax,Jul 25,34.172
Ngudzeni,Shiselweni,tmax,Aug 25,34.17
Ngudzeni,Shiselweni,tmax,Sep 25,34.168
Ngudzeni,Shiselweni,tmax,Oct 25,34.166
Ngudzeni,Shiselweni,tmax,Nov 25,29.164
Ngudzeni,Shiselweni,tmax,Dec 25,29.162
Ngudzeni,Shiselweni,tmax,Jan 26,29.16
Ngudzeni,Shiselweni,tmax,Feb 26,29.158
Ngudzeni,Shiselweni,tmax,Mar 26,29.156
Ngudzeni,Shiselweni,tmax,Apr 26,29.476
Ngudzeni,Shiselweni,tmax,May 26,34.474
Ngudzeni,Shiselweni,tmin,Jun 25,10.91
Ngudzeni,Shiselweni,tmin,Jul 25,10.908
Ngudzeni,Shiselweni,tmin,Aug 25,10.906
Ngudzeni,Shiselweni,tmin,Sep 25,10.904
Ngudzeni,Shiselweni,tmin,Oct 25,10.902
Ngudzeni,Shiselweni,tmin,Nov 25,15.9
Ngudzeni,Shiselweni,tmin,Dec 25,15.898
Ngudzeni,Shiselweni,tmin,Jan 26,15.896
Ngudzeni,Shiselweni,tmin,Feb 26,15.894
Ngudzeni,Shiselweni,tmin,Mar 26,15.892
Ngudzeni,Shiselweni,tmin,Apr 26,15.764
Ngudzeni,Shiselweni,tmin,May 26,10.762
Ngudzeni,Shiselweni,spi3,Jun 25,0.006
Ngudzeni,Shiselweni,spi3,Jul 25,-0.104
Ngudzeni,Shiselweni,spi3,Aug 25,-0.213
Ngudzeni,Shiselweni,spi3,Sep 25,-0.323
Ngudzeni,Shiselweni,spi3,Oct 25,-0.432
Ngudzeni,Shiselweni,spi3,Nov 25,-0.542
Ngudzeni,Shiselweni,spi3,Dec 25,-0.652
Ngudzeni,Shiselweni,spi3,Jan 26,-0.761
Ngudzeni,Shiselweni,spi3,Feb 26,-0.871
Ngudzeni,Shiselweni,spi3,Mar 26,-0.98
Ngudzeni,Shiselweni,spi3,Apr 26,-1.209
Ngudzeni,Shiselweni,spi3,May 26,-1.319
Ngudzeni,Shiselweni,iks_submissions,Jun 25,8
Ngudzeni,Shiselweni,iks_submissions,Jul 25,9
Ngudzeni,Shiselweni,iks_submissions,Aug 25,9
Ngudzeni,Shiselweni,iks_submissions,Sep 25,10
Ngudzeni,Shiselweni,iks_submissions,Oct 25,10
Ngudzeni,Shiselweni,iks_submissions,Nov 25,11
Ngudzeni,Shiselweni,iks_submissions,Dec 25,11
Ngudzeni,Shiselweni,iks_submissions,Jan 26,12
Ngudzeni,Shiselweni,iks_submissions,Feb 26,12
Ngudzeni,Shiselweni,iks_submissions,Mar 26,13
Ngudzeni,Shiselweni,iks_submissions,Apr 26,15
Ngudzeni,Shiselweni,iks_submissions,May 26,15
Ngudzeni,Shiselweni,iks_drought,Jun 25,6
Ngudzeni,Shiselweni,iks_drought,Jul 25,6
Ngudzeni,Shiselweni,iks_drought,Aug 25,6
Ngudzeni,Shiselweni,iks_drought,Sep 25,7
Ngudzeni,Shiselweni,iks_drought,Oct 25,7
Ngudzeni,Shiselweni,iks_drought,Nov 25,7
Ngudzeni,Shiselweni,iks_drought,Dec 25,8
Ngudzeni,Shiselweni,iks_drought,Jan 26,8
Ngudzeni,Shiselweni,iks_drought,Feb 26,8
Ngudzeni,Shiselweni,iks_drought,Mar 26,9
Ngudzeni,Shiselweni,iks_drought,Apr 26,8
Ngudzeni,Shiselweni,iks_drought,May 26,8
Sithobela,Lubombo,chirps,Jun 25,14.014
Sithobela,Lubombo,chirps,Jul 25,14.028
Sithobela,Lubombo,chirps,Aug 25,14.042
Sithobela,Lubombo,chirps,Sep 25,14.056
Sithobela,Lubombo,chirps,Oct 25,14.07
Sithobela,Lubombo,chirps,Nov 25,66.24
Sithobela,Lubombo,chirps,Dec 25,66.28
Sithobela,Lubombo,chirps,Jan 26,66.32
Sithobela,Lubombo,chirps,Feb 26,66.36
Sithobela,Lubombo,chirps,Mar 26,66.4
Sithobela,Lubombo,chirps,Apr 26,66.72
Sithobela,Lubombo,chirps,May 26,14.266
Sithobela,Lubombo,ndvi,Jun 25,0.27
Sithobela,Lubombo,ndvi,Jul 25,0.27
Sithobela,Lubombo,ndvi,Aug 25,0.27
Sithobela,Lubombo,ndvi,Sep 25,0.27
Sithobela,Lubombo,ndvi,Oct 25,0.271
Sithobela,Lubombo,ndvi,Nov 25,0.511
Sithobela,Lubombo,ndvi,Dec 25,0.511
Sithobela,Lubombo,ndvi,Jan 26,0.511
Sithobela,Lubombo,ndvi,Feb 26,0.511
Sithobela,Lubombo,ndvi,Mar 26,0.511
Sithobela,Lubombo,ndvi,Apr 26,0.557
Sithobela,Lubombo,ndvi,May 26,0.317
Sithobela,Lubombo,lst,Jun 25,31.395
Sithobela,Lubombo,lst,Jul 25,31.392
Sithobela,Lubombo,lst,Aug 25,31.389
Sithobela,Lubombo,lst,Sep 25,31.386
Sithobela,Lubombo,lst,Oct 25,31.383
Sithobela,Lubombo,lst,Nov 25,25.38
Sithobela,Lubombo,lst,Dec 25,25.377
Sithobela,Lubombo,lst,Jan 26,25.374
Sithobela,Lubombo,lst,Feb 26,25.371
Sithobela,Lubombo,lst,Mar 26,25.368
Sithobela,Lubombo,lst,Apr 26,26.064
Sithobela,Lubombo,lst,May 26,32.067
Sithobela,Lubombo,smap,Jun 25,0.097
Sithobela,Lubombo,smap,Jul 25,0.097
Sithobela,Lubombo,smap,Aug 25,0.097
Sithobela,Lubombo,smap,Sep 25,0.097
Sithobela,Lubombo,smap,Oct 25,0.097
Sithobela,Lubombo,smap,Nov 25,0.267
Sithobela,Lubombo,smap,Dec 25,0.267
Sithobela,Lubombo,smap,Jan 26,0.267
Sithobela,Lubombo,smap,Feb 26,0.267
Sithobela,Lubombo,smap,Mar 26,0.268
Sithobela,Lubombo,smap,Apr 26,0.261
Sithobela,Lubombo,smap,May 26,0.09
Sithobela,Lubombo,precip_station,Jun 25,15.352
Sithobela,Lubombo,precip_station,Jul 25,15.336
Sithobela,Lubombo,precip_station,Aug 25,15.32
Sithobela,Lubombo,precip_station,Sep 25,15.304
Sithobela,Lubombo,precip_station,Oct 25,15.288
Sithobela,Lubombo,precip_station,Nov 25,67.289
Sithobela,Lubombo,precip_station,Dec 25,67.238
Sithobela,Lubombo,precip_station,Jan 26,67.186
Sithobela,Lubombo,precip_station,Feb 26,67.135
Sithobela,Lubombo,precip_station,Mar 26,67.084
Sithobela,Lubombo,precip_station,Apr 26,42.323
Sithobela,Lubombo,precip_station,May 26,7.489
Sithobela,Lubombo,tmax,Jun 25,34.472
Sithobela,Lubombo,tmax,Jul 25,34.474
Sithobela,Lubombo,tmax,Aug 25,34.476
Sithobela,Lubombo,tmax,Sep 25,34.478
Sithobela,Lubombo,tmax,Oct 25,34.48
Sithobela,Lubombo,tmax,Nov 25,29.482
Sithobela,Lubombo,tmax,Dec 25,29.484
Sithobela,Lubombo,tmax,Jan 26,29.486
Sithobela,Lubombo,tmax,Feb 26,29.488
Sithobela,Lubombo,tmax,Mar 26,29.49
Sithobela,Lubombo,tmax,Apr 26,28.63
Sithobela,Lubombo,tmax,May 26,33.628
Sithobela,Lubombo,tmin,Jun 25,10.736
Sithobela,Lubombo,tmin,Jul 25,10.738
Sithobela,Lubombo,tmin,Aug 25,10.74
Sithobela,Lubombo,tmin,Sep 25,10.742
Sithobela,Lubombo,tmin,Oct 25,10.744
Sithobela,Lubombo,tmin,Nov 25,15.746
Sithobela,Lubombo,tmin,Dec 25,15.748
Sithobela,Lubombo,tmin,Jan 26,15.75
Sithobela,Lubombo,tmin,Feb 26,15.752
Sithobela,Lubombo,tmin,Mar 26,15.754
Sithobela,Lubombo,tmin,Apr 26,16.918
Sithobela,Lubombo,tmin,May 26,11.916
Sithobela,Lubombo,spi3,Jun 25,-0.094
Sithobela,Lubombo,spi3,Jul 25,-0.203
Sithobela,Lubombo,spi3,Aug 25,-0.312
Sithobela,Lubombo,spi3,Sep 25,-0.42
Sithobela,Lubombo,spi3,Oct 25,-0.529
Sithobela,Lubombo,spi3,Nov 25,-0.637
Sithobela,Lubombo,spi3,Dec 25,-0.746
Sithobela,Lubombo,spi3,Jan 26,-0.855
Sithobela,Lubombo,spi3,Feb 26,-0.963
Sithobela,Lubombo,spi3,Mar 26,-1.072
Sithobela,Lubombo,spi3,Apr 26,-0.921
Sithobela,Lubombo,spi3,May 26,-1.03
Sithobela,Lubombo,iks_submissions,Jun 25,9
Sithobela,Lubombo,iks_submissions,Jul 25,9
Sithobela,Lubombo,iks_submissions,Aug 25,10
Sithobela,Lubombo,iks_submissions,Sep 25,10
Sithobela,Lubombo,iks_submissions,Oct 25,11
Sithobela,Lubombo,iks_submissions,Nov 25,11
Sithobela,Lubombo,iks_submissions,Dec 25,12
Sithobela,Lubombo,iks_submissions,Jan 26,12
Sithobela,Lubombo,iks_submissions,Feb 26,13
Sithobela,Lubombo,iks_submissions,Mar 26,13
Sithobela,Lubombo,iks_submissions,Apr 26,15
Sithobela,Lubombo,iks_submissions,May 26,15
Sithobela,Lubombo,iks_drought,Jun 25,6
Sithobela,Lubombo,iks_drought,Jul 25,7
Sithobela,Lubombo,iks_drought,Aug 25,7
Sithobela,Lubombo,iks_drought,Sep 25,7
Sithobela,Lubombo,iks_drought,Oct 25,8
Sithobela,Lubombo,iks_drought,Nov 25,8
Sithobela,Lubombo,iks_drought,Dec 25,8
Sithobela,Lubombo,iks_drought,Jan 26,8
Sithobela,Lubombo,iks_drought,Feb 26,9
Sithobela,Lubombo,iks_drought,Mar 26,9
Sithobela,Lubombo,iks_drought,Apr 26,8
Sithobela,Lubombo,iks_drought,May 26,8
Siphofaneni,Lubombo,chirps,Jun 25,16.212
Siphofaneni,Lubombo,chirps,Jul 25,16.198
Siphofaneni,Lubombo,chirps,Aug 25,16.184
Siphofaneni,Lubombo,chirps,Sep 25,16.17
Siphofaneni,Lubombo,chirps,Oct 25,16.156
Siphofaneni,Lubombo,chirps,Nov 25,72.12
Siphofaneni,Lubombo,chirps,Dec 25,72.08
Siphofaneni,Lubombo,chirps,Jan 26,72.04
Siphofaneni,Lubombo,chirps,Feb 26,72
Siphofaneni,Lubombo,chirps,Mar 26,71.96
Siphofaneni,Lubombo,chirps,Apr 26,55.64
Siphofaneni,Lubombo,chirps,May 26,10.36
Siphofaneni,Lubombo,ndvi,Jun 25,0.318
Siphofaneni,Lubombo,ndvi,Jul 25,0.318
Siphofaneni,Lubombo,ndvi,Aug 25,0.318
Siphofaneni,Lubombo,ndvi,Sep 25,0.319
Siphofaneni,Lubombo,ndvi,Oct 25,0.319
Siphofaneni,Lubombo,ndvi,Nov 25,0.559
Siphofaneni,Lubombo,ndvi,Dec 25,0.559
Siphofaneni,Lubombo,ndvi,Jan 26,0.559
Siphofaneni,Lubombo,ndvi,Feb 26,0.559
Siphofaneni,Lubombo,ndvi,Mar 26,0.559
Siphofaneni,Lubombo,ndvi,Apr 26,0.511
Siphofaneni,Lubombo,ndvi,May 26,0.27
Siphofaneni,Lubombo,lst,Jun 25,33.264
Siphofaneni,Lubombo,lst,Jul 25,33.261
Siphofaneni,Lubombo,lst,Aug 25,33.258
Siphofaneni,Lubombo,lst,Sep 25,33.255
Siphofaneni,Lubombo,lst,Oct 25,33.252
Siphofaneni,Lubombo,lst,Nov 25,27.249
Siphofaneni,Lubombo,lst,Dec 25,27.246
Siphofaneni,Lubombo,lst,Jan 26,27.243
Siphofaneni,Lubombo,lst,Feb 26,27.24
Siphofaneni,Lubombo,lst,Mar 26,27.237
Siphofaneni,Lubombo,lst,Apr 26,24.507
Siphofaneni,Lubombo,lst,May 26,30.51
Siphofaneni,Lubombo,smap,Jun 25,0.071
Siphofaneni,Lubombo,smap,Jul 25,0.071
Siphofaneni,Lubombo,smap,Aug 25,0.071
Siphofaneni,Lubombo,smap,Sep 25,0.071
Siphofaneni,Lubombo,smap,Oct 25,0.071
Siphofaneni,Lubombo,smap,Nov 25,0.241
Siphofaneni,Lubombo,smap,Dec 25,0.241
Siphofaneni,Lubombo,smap,Jan 26,0.241
Siphofaneni,Lubombo,smap,Feb 26,0.242
Siphofaneni,Lubombo,smap,Mar 26,0.242
Siphofaneni,Lubombo,smap,Apr 26,0.237
Siphofaneni,Lubombo,smap,May 26,0.067
Siphofaneni,Lubombo,precip_station,Jun 25,10.152
Siphofaneni,Lubombo,precip_station,Jul 25,10.166
Siphofaneni,Lubombo,precip_station,Aug 25,10.18
Siphofaneni,Lubombo,precip_station,Sep 25,10.195
Siphofaneni,Lubombo,precip_station,Oct 25,10.209
Siphofaneni,Lubombo,precip_station,Nov 25,51.132
Siphofaneni,Lubombo,precip_station,Dec 25,51.178
Siphofaneni,Lubombo,precip_station,Jan 26,51.223
Siphofaneni,Lubombo,precip_station,Feb 26,51.269
Siphofaneni,Lubombo,precip_station,Mar 26,51.315
Siphofaneni,Lubombo,precip_station,Apr 26,35.821
Siphofaneni,Lubombo,precip_station,May 26,5.524
Siphofaneni,Lubombo,tmax,Jun 25,33.434
Siphofaneni,Lubombo,tmax,Jul 25,33.436
Siphofaneni,Lubombo,tmax,Aug 25,33.438
Siphofaneni,Lubombo,tmax,Sep 25,33.44
Siphofaneni,Lubombo,tmax,Oct 25,33.442
Siphofaneni,Lubombo,tmax,Nov 25,28.444
Siphofaneni,Lubombo,tmax,Dec 25,28.446
Siphofaneni,Lubombo,tmax,Jan 26,28.448
Siphofaneni,Lubombo,tmax,Feb 26,28.45
Siphofaneni,Lubombo,tmax,Mar 26,28.452
Siphofaneni,Lubombo,tmax,Apr 26,27.7
Siphofaneni,Lubombo,tmax,May 26,32.698
Siphofaneni,Lubombo,tmin,Jun 25,11.698
Siphofaneni,Lubombo,tmin,Jul 25,11.7
Siphofaneni,Lubombo,tmin,Aug 25,11.702
Siphofaneni,Lubombo,tmin,Sep 25,11.704
Siphofaneni,Lubombo,tmin,Oct 25,11.706
Siphofaneni,Lubombo,tmin,Nov 25,16.708
Siphofaneni,Lubombo,tmin,Dec 25,16.71
Siphofaneni,Lubombo,tmin,Jan 26,16.712
Siphofaneni,Lubombo,tmin,Feb 26,16.714
Siphofaneni,Lubombo,tmin,Mar 26,16.716
Siphofaneni,Lubombo,tmin,Apr 26,15.988
Siphofaneni,Lubombo,tmin,May 26,10.986
